,GISMATCH,STATEFIP,State,MIGPLAC,MIGPUMA,PWSTATE,PWPUMA,center,TYPE,CBSA_NAME
727,3703290,37,North Carolina,037,03290,37,03290,POINT (1399955.4828643587 -125886.22500102474),Nonmetro,"Albemarle, NC Micro Area"
728,3703400,37,North Carolina,037,03400,37,03400,POINT (1383003.5867451904 -95545.8713058287),T34,"Charlotte-Concord-Gastonia, NC-SC Metro Area"
729,3703500,37,North Carolina,037,03500,37,03500,POINT (1407784.0149104046 -74009.9281012254),Metro,"Winston-Salem, NC Metro Area"
730,3703600,37,North Carolina,037,03600,37,03600,POINT (1445255.5688075938 -77055.26554409403),Metro,"Greensboro-High Point, NC Metro Area"
731,3703700,37,North Carolina,037,03700,37,03700,POINT (1465877.161130204 -117838.67404152954),Nonmetro,"Pinehurst-Southern Pines, NC Micro Area"
732,3703800,37,North Carolina,037,03800,37,03800,POINT (1534834.4699731385 -100025.57411846195),Nonmetro,"Dunn, NC Micro Area"
733,3703900,37,North Carolina,037,03900,37,03900,POINT (1605403.2330664445 -132732.2707763976),Nonmetro,
734,3704000,37,North Carolina,037,04000,37,04000,POINT (1611548.2477244202 -86245.77853751653),Metro,"Goldsboro, NC Metro Area"
735,3704190,37,North Carolina,037,04190,37,04190,POINT (1668632.830955765 -123163.9742701649),Metro,"Jacksonville, NC Metro Area"
736,3704200,37,North Carolina,037,04200,37,04200,POINT (1662207.5726061738 -50160.32937320344),Metro,"Greenville, NC Metro Area"
737,3704300,37,North Carolina,037,04300,37,04300,POINT (1697070.6774723756 -96578.90955564874),Metro,"New Bern, NC Metro Area"
738,3704400,37,North Carolina,037,04400,37,04400,POINT (1722790.746827976 -80363.93659335707),Metro,"New Bern, NC Metro Area"
739,3705000,37,North Carolina,037,05000,37,05000,POINT (1544998.0685363542 -134583.779918159),Metro,"Fayetteville, NC Metro Area"
740,3705200,37,North Carolina,037,05200,37,05200,POINT (1485995.9452435644 -154581.1377529571),Nonmetro,"Laurinburg, NC Micro Area"
741,3705390,37,North Carolina,037,05390,37,05390,POINT (1411839.499590822 -165389.26172232738),T34,"Charlotte-Concord-Gastonia, NC-SC Metro Area"
742,3900100,39,Ohio,039,00100,39,00100,POINT (958371.911942728 488048.3883694704),Nonmetro,"Defiance, OH Micro Area"
743,3900290,39,Ohio,039,00290,39,00290,POINT (1017962.2680766745 514808.80716931826),Metro,"Toledo, OH Metro Area"
744,3900700,39,Ohio,039,00700,39,00700,POINT (1080469.0333697277 506775.9877055384),Nonmetro,"Fremont, OH Micro Area"
745,3900800,39,Ohio,039,00800,39,00800,POINT (1146701.2859089859 508984.3861722858),T34,"Cleveland-Elyria, OH Metro Area"
746,3900900,39,Ohio,039,00900,39,00900,POINT (1185005.8844962688 529304.1036030423),T34,"Cleveland-Elyria, OH Metro Area"
747,3901090,39,Ohio,039,01090,39,01090,POINT (1220077.5956008676 551289.8040125652),T34,"Cleveland-Elyria, OH Metro Area"
748,3901300,39,Ohio,039,01300,39,01300,POINT (1254542.1484122572 572260.011187824),Nonmetro,"Ashtabula, OH Micro Area"
749,3901490,39,Ohio,039,01490,39,01490,POINT (1262144.9542590475 515513.8898880616),Metro,"Youngstown-Warren-Boardman, OH-PA Metro Area"
750,3901700,39,Ohio,039,01700,39,01700,POINT (1227288.0570270205 506742.69327546755),Metro,"Akron, OH Metro Area"
751,3901800,39,Ohio,039,01800,39,01800,POINT (1200457.1442831713 497844.0108304387),Metro,"Akron, OH Metro Area"
752,3901900,39,Ohio,039,01900,39,01900,POINT (1170319.401629727 492348.27343499626),T34,"Cleveland-Elyria, OH Metro Area"
753,3902000,39,Ohio,039,02000,39,02000,POINT (1176072.0076614446 460516.0605815918),Nonmetro,"Wooster, OH Micro Area"
754,3902100,39,Ohio,039,02100,39,02100,POINT (1127031.6489195835 473508.7081598705),Nonmetro,"Norwalk, OH Micro Area"
755,3902200,39,Ohio,039,02200,39,02200,POINT (1123271.0096497652 446652.46175520355),Metro,"Mansfield, OH Metro Area"
756,3902300,39,Ohio,039,02300,39,02300,POINT (1072164.5042266485 460394.6138016463),Nonmetro,
757,3902400,39,Ohio,039,02400,39,02400,POINT (1007783.2396633199 457820.1728122439),Nonmetro,
758,3902500,39,Ohio,039,02500,39,02500,POINT (993103.0067261399 428848.70989125496),Metro,"Lima, OH Metro Area"
759,3902600,39,Ohio,039,02600,39,02600,POINT (963029.1296214818 411105.1263904527),Nonmetro,"Celina, OH Micro Area"
760,3902700,39,Ohio,039,02700,39,02700,POINT (1029576.5597584279 391962.8473238398),Nonmetro,"Bellefontaine, OH Micro Area"
761,3902800,39,Ohio,039,02800,39,02800,POINT (1109334.7975104433 412944.9410414832),T34,"Columbus, OH Metro Area"
762,3902900,39,Ohio,039,02900,39,02900,POINT (1194537.2768845675 401969.6396714891),Nonmetro,"Coshocton, OH Micro Area"
763,3903000,39,Ohio,039,03000,39,03000,POINT (1231319.977681087 418039.33523860545),Nonmetro,"New Philadelphia-Dover, OH Micro Area"
764,3903190,39,Ohio,039,03190,39,03190,POINT (1230476.6308317676 456340.5860156305),Metro,"Canton-Massillon, OH Metro Area"
765,3903400,39,Ohio,039,03400,39,03400,POINT (1268965.0123860545 468121.621321005),Nonmetro,"Salem, OH Micro Area"
766,3903500,39,Ohio,039,03500,39,03500,POINT (1270109.4805551716 400989.2250835841),Nonmetro,
767,3903600,39,Ohio,039,03600,39,03600,POINT (1231448.967961505 332149.3331364308),Nonmetro,"Marietta, OH Micro Area"
768,3903700,39,Ohio,039,03700,39,03700,POINT (1177786.170181008 353156.1462422551),Nonmetro,"Zanesville, OH Micro Area"
769,3903800,39,Ohio,039,03800,39,03800,POINT (1138526.5373488471 371557.4537156377),T34,"Columbus, OH Metro Area"
770,3903900,39,Ohio,039,03900,39,03900,POINT (1131527.8066148583 332071.6620032138),T34,"Columbus, OH Metro Area"
771,3904000,39,Ohio,039,04000,39,04000,POINT (1092014.4485285676 386159.067913748),T34,"Columbus, OH Metro Area"
772,3904100,39,Ohio,039,04100,39,04100,POINT (1096346.531421178 351819.29080060334),T34,"Columbus, OH Metro Area"
773,3904200,39,Ohio,039,04200,39,04200,POINT (1076280.4054953586 344514.94675325823),T34,"Columbus, OH Metro Area"
774,3904300,39,Ohio,039,04300,39,04300,POINT (1032113.2165829822 337296.824997102),Metro,"Springfield, OH Metro Area"
775,3904400,39,Ohio,039,04400,39,04400,POINT (992823.0547025483 347740.15849645576),Metro,"Dayton, OH Metro Area"
776,3904500,39,Ohio,039,04500,39,04500,POINT (968966.5164559725 347095.2466783351),Nonmetro,"Greenville, OH Micro Area"
777,3904600,39,Ohio,039,04600,39,04600,POINT (991749.1160513998 313858.32223965455),Metro,"Dayton, OH Metro Area"
778,3904700,39,Ohio,039,04700,39,04700,POINT (1026416.0243381967 311105.5700275267),Metro,"Dayton, OH Metro Area"
779,3904800,39,Ohio,039,04800,39,04800,POINT (1088255.591782647 288569.02756514726),Nonmetro,"Chillicothe, OH Micro Area"
780,3904900,39,Ohio,039,04900,39,04900,POINT (1136823.0839728904 271520.3720692677),Nonmetro,
781,3905000,39,Ohio,039,05000,39,05000,POINT (1184499.2506986489 264461.454610919),Nonmetro,
782,3905100,39,Ohio,039,05100,39,05100,POINT (1133502.092584042 215217.3821814444),Nonmetro,"Portsmouth, OH Micro Area"
783,3905200,39,Ohio,039,05200,39,05200,POINT (1058608.8895369645 250466.07836287058),Nonmetro,
784,3905300,39,Ohio,039,05300,39,05300,POINT (1006743.4317495294 278797.1214603632),T34,"Cincinnati, OH-KY-IN Metro Area"
785,3905400,39,Ohio,039,05400,39,05400,POINT (971974.2660265445 275777.90362709854),T34,"Cincinnati, OH-KY-IN Metro Area"
786,3905500,39,Ohio,039,05500,39,05500,POINT (978039.984065482 249070.75110131156),T34,"Cincinnati, OH-KY-IN Metro Area"
787,3905690,39,Ohio,039,05690,39,05690,POINT (1026671.012027495 231727.2135085728),T34,"Cincinnati, OH-KY-IN Metro Area"
788,4200100,42,Pennsylvania,042,00100,42,00100,POINT (1307578.0136470443 613289.3634776575),Metro,"Erie, PA Metro Area"
789,4200200,42,Pennsylvania,042,00200,42,00200,POINT (1337558.795505753 590516.6814933897),Nonmetro,"Meadville, PA Micro Area"
790,4200300,42,Pennsylvania,042,00300,42,00300,POINT (1453339.9836713371 581018.6209114804),Nonmetro,
791,4200400,42,Pennsylvania,042,00400,42,00400,POINT (1573317.4238821443 632770.8176084242),Nonmetro,"Sayre, PA Micro Area"
792,4200500,42,Pennsylvania,042,00500,42,00500,POINT (1688360.989485693 646468.1002213612),Nonmetro,
793,4200600,42,Pennsylvania,042,00600,42,00600,POINT (1709044.1662807632 585206.5043160687),Metro,"East Stroudsburg, PA Metro Area"
794,4200700,42,Pennsylvania,042,00700,42,00700,POINT (1661791.5256389587 622651.3230904659),Metro,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area"
795,4200800,42,Pennsylvania,042,00800,42,00800,POINT (1642482.6191540821 579270.2127100143),Metro,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area"
796,4200900,42,Pennsylvania,042,00900,42,00900,POINT (1543450.0792836584 577862.949362307),Metro,"Williamsport, PA Metro Area"
797,4201000,42,Pennsylvania,042,01000,42,01000,POINT (1602050.7405842915 543137.7729114506),Nonmetro,"Sunbury, PA Micro Area"
798,4201100,42,Pennsylvania,042,01100,42,01100,POINT (1555687.4413563348 512300.6623260191),Nonmetro,"Selinsgrove, PA Micro Area"
799,4201200,42,Pennsylvania,042,01200,42,01200,POINT (1509486.2763683284 528001.329412915),Metro,"State College, PA Metro Area"
800,4201300,42,Pennsylvania,042,01300,42,01300,POINT (1375090.978361939 545615.5992166001),Nonmetro,
801,4201400,42,Pennsylvania,042,01400,42,01400,POINT (1302024.2661428256 534114.6042904698),Metro,"Youngstown-Warren-Boardman, OH-PA Metro Area"
802,4201500,42,Pennsylvania,042,01500,42,01500,POINT (1303901.9196056619 479828.1850659053),T34,"Pittsburgh, PA Metro Area"
803,4201600,42,Pennsylvania,042,01600,42,01600,POINT (1337626.8127193623 495779.38973810896),T34,"Pittsburgh, PA Metro Area"
804,4201700,42,Pennsylvania,042,01700,42,01700,POINT (1340334.8881809993 445935.8139967049),T34,"Pittsburgh, PA Metro Area"
805,4201900,42,Pennsylvania,042,01900,42,01900,POINT (1395526.8242980025 484454.27904787305),Nonmetro,"Indiana, PA Micro Area"
806,4202000,42,Pennsylvania,042,02000,42,02000,POINT (1386008.1762882983 435861.75090593717),T34,"Pittsburgh, PA Metro Area"
807,4202100,42,Pennsylvania,042,02100,42,02100,POINT (1444700.7758677911 467411.9914971383),Metro,"Johnstown, PA Metro Area"
808,4202200,42,Pennsylvania,042,02200,42,02200,POINT (1495082.6509152015 470628.11636775744),Nonmetro,"Huntingdon, PA Micro Area"
809,4202300,42,Pennsylvania,042,02300,42,02300,POINT (1569046.4843788594 466913.4110216305),Metro,"Harrisburg-Carlisle, PA Metro Area"
810,4202400,42,Pennsylvania,042,02400,42,02400,POINT (1606085.9959316403 489682.70412365027),Metro,"Harrisburg-Carlisle, PA Metro Area"
811,4202500,42,Pennsylvania,042,02500,42,02500,POINT (1633695.7129976149 489898.82239047444),Metro,"Lebanon, PA Metro Area"
812,4202600,42,Pennsylvania,042,02600,42,02600,POINT (1645749.1347987063 531183.4884950424),Nonmetro,"Pottsville, PA Micro Area"
813,4202700,42,Pennsylvania,042,02700,42,02700,POINT (1676339.1055352704 504534.84398497315),Metro,"Reading, PA Metro Area"
814,4202890,42,Pennsylvania,042,02890,42,02890,POINT (1699989.3253708459 549861.8304536951),Metro,"Allentown-Bethlehem-Easton, PA-NJ Metro Area"
815,4203000,42,Pennsylvania,042,03000,42,03000,POINT (1745629.9580833754 510596.7450306565),T34,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area"
816,4203100,42,Pennsylvania,042,03100,42,03100,POINT (1727242.0364689615 492050.5426343479),T34,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area"
817,4203200,42,Pennsylvania,042,03200,42,03200,POINT (1751402.555249586 474252.46964817663),T34,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area"
818,4203300,42,Pennsylvania,042,03300,42,03300,POINT (1731446.9638284214 459497.5075787368),T34,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area"
819,4203400,42,Pennsylvania,042,03400,42,03400,POINT (1701414.7710617655 459135.98850870563),T34,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area"
820,4203500,42,Pennsylvania,042,03500,42,03500,POINT (1658514.1504559699 457911.8505398635),Metro,"Lancaster, PA Metro Area"
821,4203600,42,Pennsylvania,042,03600,42,03600,POINT (1621650.8450641576 436222.63687134336),Metro,"York-Hanover, PA Metro Area"
822,4203700,42,Pennsylvania,042,03700,42,03700,POINT (1556183.5501057594 421341.8866916213),Metro,"Chambersburg-Waynesboro, PA Metro Area"
823,4203800,42,Pennsylvania,042,03800,42,03800,POINT (1460122.989023796 411375.12940405833),Nonmetro,
824,4203900,42,Pennsylvania,042,03900,42,03900,POINT (1378519.1155552473 390103.755091233),T34,"Pittsburgh, PA Metro Area"
825,4204000,42,Pennsylvania,042,04000,42,04000,POINT (1326713.927593696 396578.45367230783),T34,"Pittsburgh, PA Metro Area"
826,4400100,44,Rhode Island,044,00100,44,00100,POINT (1990436.0984582414 746990.5861552308),Metro,"Providence-Warwick, RI-MA Metro Area"
827,4400201,44,Rhode Island,044,00201,44,00201,POINT (1995048.0349567318 725015.5346578355),Metro,"Providence-Warwick, RI-MA Metro Area"
828,4400300,44,Rhode Island,044,00300,44,00300,POINT (2025458.503738193 723230.3482740335),Metro,"Providence-Warwick, RI-MA Metro Area"
829,4400400,44,Rhode Island,044,00400,44,00400,POINT (1998561.8307142959 702521.5023324258),Metro,"Providence-Warwick, RI-MA Metro Area"
830,4700600,47,Tennessee,047,00600,47,00600,POINT (897559.7520546903 -114524.14001236288),Nonmetro,
831,4700700,47,Tennessee,047,00700,47,00700,POINT (937427.6885609956 -76317.3865369548),Nonmetro,"Cookeville, TN Micro Area"
832,4700800,47,Tennessee,047,00800,47,00800,POINT (967521.6992043469 -109990.90558032128),Nonmetro,"Crossville, TN Micro Area"
833,4700900,47,Tennessee,047,00900,47,00900,POINT (1049632.193608957 -60513.56319165506),Metro,"Knoxville, TN Metro Area"
834,4701090,47,Tennessee,047,01090,47,01090,POINT (1181420.8257252288 -31740.005762637207),Metro,"Kingsport-Bristol-Bristol, TN-VA Metro Area"
835,4701200,47,Tennessee,047,01200,47,01200,POINT (1205347.6515401453 -53357.7664035591),Metro,"Johnson City, TN Metro Area"
836,4701300,47,Tennessee,047,01300,47,01300,POINT (1197601.2914658778 -49984.0713357452),Metro,"Johnson City, TN Metro Area"
837,4701400,47,Tennessee,047,01400,47,01400,POINT (1131906.6124125042 -81370.7278012071),Metro,"Morristown, TN Metro Area"
838,4701500,47,Tennessee,047,01500,47,01500,POINT (1115573.847194654 -108399.05361106781),Nonmetro,"Sevierville, TN Micro Area"
839,4701600,47,Tennessee,047,01600,47,01600,POINT (1068226.5396212842 -89622.07040746197),Metro,"Knoxville, TN Metro Area"
840,4701700,47,Tennessee,047,01700,47,01700,POINT (1080265.161457688 -134353.30344727315),Metro,"Knoxville, TN Metro Area"
841,4701800,47,Tennessee,047,01800,47,01800,POINT (1043700.8572545412 -146290.31027816757),Nonmetro,
842,5000100,50,Vermont,050,00100,50,00100,POINT (1799434.8849796185 1022554.6838512054),Metro,"Burlington-South Burlington, VT Metro Area"
843,5000200,50,Vermont,050,00200,50,00200,POINT (1862556.4138175983 1026256.8322505909),Nonmetro,
844,5000300,50,Vermont,050,00300,50,00300,POINT (1866934.1221617172 904002.36779817),Nonmetro,"Claremont-Lebanon, NH-VT Micro Area"
845,5000400,50,Vermont,050,00400,50,00400,POINT (1824670.2336749665 901457.4419049423),Nonmetro,"Rutland, VT Micro Area"
846,5101300,51,Virginia,051,01300,51,01300,POINT (1613595.9243765587 315494.9040498805),T34,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
847,5104100,51,Virginia,051,04100,51,04100,POINT (1605007.155983737 142363.14236338297),Metro,"Richmond, VA Metro Area"
848,5110700,51,Virginia,051,10700,51,10700,POINT (1563956.488047728 329860.38309909654),T34,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
849,5151010,51,Virginia,051,51010,51,51010,POINT (1202300.6417735356 27856.312597045966),Nonmetro,
850,5151020,51,Virginia,051,51020,51,51020,POINT (1293241.6081381345 23868.77044804387),Nonmetro,
851,5151040,51,Virginia,051,51040,51,51040,POINT (1355401.821948003 68011.4712458183),Metro,"Blacksburg-Christiansburg-Radford, VA Metro Area"
852,5151080,51,Virginia,051,51080,51,51080,POINT (1434517.7120829816 191776.93375338052),Metro,"Staunton-Waynesboro, VA Metro Area"
853,5151084,51,Virginia,051,51084,51,51084,POINT (1516135.7888391626 330479.3077664376),Metro,"Winchester, VA-WV Metro Area"
854,5151085,51,Virginia,051,51085,51,51085,POINT (1499821.2104188045 284106.64145981503),Nonmetro,
855,5151087,51,Virginia,051,51087,51,51087,POINT (1545025.042429518 263670.83201080875),T34,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
856,5151095,51,Virginia,051,51095,51,51095,POINT (1460018.749041455 119358.28503667405),Metro,"Lynchburg, VA Metro Area"
857,5151096,51,Virginia,051,51096,51,51096,POINT (1477241.5450118678 100616.30797459323),Metro,"Lynchburg, VA Metro Area"
858,5151097,51,Virginia,051,51097,51,51097,POINT (1432713.224413231 39068.453328887044),Nonmetro,"Martinsville, VA Micro Area"
859,5151100,51,Virginia,051,51100,51,51100,POINT (1751144.5160729873 100112.9398295778),Metro,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area"
860,5151105,51,Virginia,051,51105,51,51105,POINT (1542935.1280718495 91284.16660166456),Nonmetro,
861,5151110,51,Virginia,051,51110,51,51110,POINT (1471211.0677650895 246165.17438697483),Metro,"Harrisonburg, VA Metro Area"
862,5151115,51,Virginia,051,51115,51,51115,POINT (1593259.4666782091 258646.71509903166),T34,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
863,5151120,51,Virginia,051,51120,51,51120,POINT (1602358.382116814 227058.99603016966),Metro,"Richmond, VA Metro Area"
864,5151125,51,Virginia,051,51125,51,51125,POINT (1696017.2826396304 203253.52920678467),Nonmetro,
865,5151135,51,Virginia,051,51135,51,51135,POINT (1633586.6107312453 104460.16639155302),Metro,"Richmond, VA Metro Area"
866,5151145,51,Virginia,051,51145,51,51145,POINT (1680460.3497555591 85937.92389923886),Metro,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area"
867,5151175,51,Virginia,051,51175,51,51175,POINT (1703121.5803801354 130928.69793724729),Metro,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area"
868,5151186,51,Virginia,051,51186,51,51186,POINT (1717314.3649716594 127978.80592888167),Metro,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area"
869,5151187,51,Virginia,051,51187,51,51187,POINT (1727713.7351850274 109787.16831885533),Metro,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area"
870,5151200,51,Virginia,051,51200,51,51200,POINT (1617135.2252713195 162966.33521778372),Metro,"Richmond, VA Metro Area"
871,5151206,51,Virginia,051,51206,51,51206,POINT (1686008.9638508917 147278.70071731982),Metro,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area"
872,5151215,51,Virginia,051,51215,51,51215,POINT (1611241.6485127797 172948.37848282076),Metro,"Richmond, VA Metro Area"
873,5151235,51,Virginia,051,51235,51,51235,POINT (1611311.8352376248 160837.39422203114),Metro,"Richmond, VA Metro Area"
874,5151255,51,Virginia,051,51255,51,51255,POINT (1616114.0420301498 309157.51236368925),T34,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
875,5151256,51,Virginia,051,51256,51,51256,POINT (1585270.952889865 290045.9769316911),T34,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
876,5155000,51,Virginia,051,55000,51,55000,POINT (1731579.917304234 87940.28272274797),Metro,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area"
877,5159300,51,Virginia,051,59300,51,59300,POINT (1599487.6046924647 308143.93667114514),T34,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
878,5400100,54,West Virginia,054,00100,54,00100,POINT (1293919.366204012 392186.93783530593),Metro,"Wheeling, WV-OH Metro Area"
879,5400200,54,West Virginia,054,00200,54,00200,POINT (1327614.6800391562 316130.8524572421),Nonmetro,"Clarksburg, WV Micro Area"
880,5400300,54,West Virginia,054,00300,54,00300,POINT (1372903.14121861 344483.89043100673),Metro,"Morgantown, WV Metro Area"
881,5400400,54,West Virginia,054,00400,54,00400,POINT (1490883.3186939529 350534.3914812735),Metro,"Winchester, VA-WV Metro Area"
882,5400500,54,West Virginia,054,00500,54,00500,POINT (1398067.7029713348 279818.9358273652),Nonmetro,"Elkins, WV Micro Area"
883,5400600,54,West Virginia,054,00600,54,00600,POINT (1276542.5985935354 267995.5221444366),Nonmetro,
884,5400700,54,West Virginia,054,00700,54,00700,POINT (1243984.625185883 284057.4914118069),Metro,"Parkersburg-Vienna, WV Metro Area"
885,5400800,54,West Virginia,054,00800,54,00800,POINT (1185550.6873507488 190456.22135176838),Metro,"Huntington-Ashland, WV-KY-OH Metro Area"
886,5400900,54,West Virginia,054,00900,54,00900,POINT (1219670.5396675018 169907.40583700294),Metro,"Huntington-Ashland, WV-KY-OH Metro Area"
887,5401000,54,West Virginia,054,01000,54,01000,POINT (1258222.825169033 194450.29479645818),Metro,"Charleston, WV Metro Area"
888,5401100,54,West Virginia,054,01100,54,01100,POINT (1344757.0736097943 177193.3446843923),Nonmetro,
889,5401200,54,West Virginia,054,01200,54,01200,POINT (1290336.684521438 132637.94491991954),Metro,"Beckley, WV Metro Area"
890,5401300,54,West Virginia,054,01300,54,01300,POINT (1236887.4118319 106471.24797330795),Nonmetro,
891,200100,02,Alaska,002,00100,02,00100,POINT (-3054279.067533236 3438027.06666151),Metro,"Anchorage, AK Metro Area"
892,200200,02,Alaska,002,00200,02,00200,POINT (-3101746.086382044 3508262.9031152786),Metro,"Anchorage, AK Metro Area"
893,200300,02,Alaska,002,00300,02,00300,POINT (-2712190.6275404138 3368600.924308974),Nonmetro,
894,200400,02,Alaska,002,00400,02,00400,POINT (-3153161.0098519237 3866661.269708487),Nonmetro,
895,600300,06,California,006,00300,06,00300,POINT (-1957061.9322428585 202674.16726785165),Nonmetro,
896,606500,06,California,006,06500,06,06500,POINT (-1825742.6759226099 -227350.9248830735),T34,"Riverside-San Bernardino-Ontario, CA Metro Area"
897,607100,06,California,006,07100,06,07100,POINT (-1816363.2087489625 -104114.35961783704),T34,"Riverside-San Bernardino-Ontario, CA Metro Area"
898,607300,06,California,006,07300,06,07300,POINT (-1909313.5303227466 -290388.11072683195),T34,"San Diego-Carlsbad, CA Metro Area"
899,1500300,15,Hawaii,015,00300,15,00300,POINT (-6130849.552062707 304751.97273488005),Metro,"Urban Honolulu, HI Metro Area"
900,3200300,32,Nevada,032,00300,32,00300,POINT (-1730971.0426015793 412595.1562791073),Nonmetro,"Elko, NV Micro Area"
901,4100200,41,Oregon,041,00200,41,00200,POINT (-1885375.2813563761 1057076.6708217093),Nonmetro,
902,4100300,41,Oregon,041,00300,41,00300,POINT (-1879346.237485893 845399.5108074807),Nonmetro,
903,5310200,53,Washington,053,10200,53,10200,POINT (-1911951.5663853996 1484041.5504293302),Metro,"Mount Vernon-Anacortes, WA Metro Area"
904,5310800,53,Washington,053,10800,53,10800,POINT (-1810513.9467060445 1309548.900125358),Nonmetro,"Ellensburg, WA Micro Area"
905,5310900,53,Washington,053,10900,53,10900,POINT (-1884382.220755174 1247344.7803704403),Metro,"Yakima, WA Metro Area"
906,5311000,53,Washington,053,11000,53,11000,POINT (-1967136.130725584 1240636.0254573966),T34,"Portland-Vancouver-Hillsboro, OR-WA Metro Area"
907,5311600,53,Washington,053,11600,53,11600,POINT (-1932543.5378039114 1378766.214889417),T34,"Seattle-Tacoma-Bellevue, WA Metro Area"
908,5311700,53,Washington,053,11700,53,11700,POINT (-1908682.4284106886 1436232.340753578),T34,"Seattle-Tacoma-Bellevue, WA Metro Area"
909,5311900,53,Washington,053,11900,53,11900,POINT (-2062717.7716900208 1463472.9351884313),Nonmetro,"Port Angeles, WA Micro Area"
910,100290,01,Alabama,001,00290,01,00290,POINT (852954.9535778261 -276214.2919568907),Metro,"Huntsville, AL Metro Area"
911,100600,01,Alabama,001,00600,01,00600,POINT (809531.3350207292 -299019.83533773286),Metro,"Decatur, AL Metro Area"
912,100700,01,Alabama,001,00700,01,00700,POINT (813579.1958682218 -338022.1555293465),Nonmetro,"Cullman, AL Micro Area"
913,100800,01,Alabama,001,00800,01,00800,POINT (876759.7759990642 -364664.47350315476),Metro,"Birmingham-Hoover, AL Metro Area"
914,101200,01,Alabama,001,01200,01,01200,POINT (863028.7196726559 -431556.32735941553),Metro,"Birmingham-Hoover, AL Metro Area"
915,101300,01,Alabama,001,01300,01,01300,POINT (838198.7510917917 -401434.7513982841),Metro,"Birmingham-Hoover, AL Metro Area"
916,101700,01,Alabama,001,01700,01,01700,POINT (783541.427841332 -514896.4466876134),Metro,"Tuscaloosa, AL Metro Area"
917,101800,01,Alabama,001,01800,01,01800,POINT (923303.9269319884 -467509.97773497895),Nonmetro,"Talladega-Sylacauga, AL Micro Area"
918,102200,01,Alabama,001,02200,01,02200,POINT (791304.726662401 -624542.435213176),Nonmetro,
919,400300,04,Arizona,004,00300,04,00300,POINT (-1245562.9919619497 -145410.08785436285),Nonmetro,"Show Low, AZ Micro Area"
920,400400,04,Arizona,004,00400,04,00400,POINT (-1405357.8054365872 -69610.72385138772),Metro,"Flagstaff, AZ Metro Area"
921,400500,04,Arizona,004,00500,04,00500,POINT (-1498491.7630817494 -193974.90736525098),Metro,"Prescott, AZ Metro Area"
922,400600,04,Arizona,004,00600,04,00600,POINT (-1599198.1239867513 -106818.75598864043),Metro,"Lake Havasu City-Kingman, AZ Metro Area"
923,500200,05,Arkansas,005,00200,05,00200,POINT (159445.2179914946 -168905.14638503268),Metro,"Fayetteville-Springdale-Rogers, AR-MO Metro Area"
924,500300,05,Arkansas,005,00300,05,00300,POINT (260195.83677264338 -149309.65506493938),Nonmetro,"Harrison, AR Micro Area"
925,500400,05,Arkansas,005,00400,05,00400,POINT (364145.4603915973 -171918.61042821247),Nonmetro,
926,500590,05,Arkansas,005,00590,05,00590,POINT (486847.1637671179 -160853.83723224065),Metro,"Jonesboro, AR Metro Area"
927,500700,05,Arkansas,005,00700,05,00700,POINT (467897.3532885861 -270463.8579937421),Nonmetro,"Forrest City, AR Micro Area"
928,500800,05,Arkansas,005,00800,05,00800,POINT (407328.7093559014 -245772.14957811046),Nonmetro,"Searcy, AR Micro Area"
929,501300,05,Arkansas,005,01300,05,01300,POINT (257443.24982981727 -248573.40676632154),Nonmetro,"Russellville, AR Micro Area"
930,501400,05,Arkansas,005,01400,05,01400,POINT (156858.2252639409 -233359.67081374585),Metro,"Fort Smith, AR-OK Metro Area"
931,501500,05,Arkansas,005,01500,05,01500,POINT (179178.72033719518 -309898.74437882775),Nonmetro,
932,1203300,12,Florida,012,03300,12,03300,POINT (822922.9158053064 -722117.6729381675),Metro,"Pensacola-Ferry Pass-Brent, FL Metro Area"
933,1211300,12,Florida,012,11300,12,11300,POINT (856823.2561942369 -715634.8542109437),Metro,"Pensacola-Ferry Pass-Brent, FL Metro Area"
934,3500190,35,New Mexico,035,00190,35,00190,POINT (-1091522.438741756 -129599.89437351743),Nonmetro,"Gallup, NM Micro Area"
